month,customer_id,cohort_index,design_partner,active,managed_spend_cents,take_rate_bps,platform_fee_cents,revenue_cents,compute_cost_cents,telemetry_cost_cents,support_cost_cents,cogs_cents
2025-11,HX-C0384,3,0,1,59511702,285,85000,1781083,364067,91016,80310,535393
2025-12,HX-C0384,3,0,1,61234191,285,85000,1830174,371363,92840,81920,546123
2026-01,HX-C0384,3,0,1,61988561,285,85000,1851673,372956,93239,82270,548465
2026-02,HX-C0384,3,0,1,63436870,285,85000,1892950,378438,94609,83480,556527
2026-03,HX-C0384,3,0,1,66119825,285,85000,1969415,390779,97694,86202,574675
2026-04,HX-C0384,3,0,1,67626042,285,85000,2012342,396286,99071,87417,582774
2026-05,HX-C0384,3,0,1,68183771,285,85000,2028237,396382,99095,87438,582915
2026-06,HX-C0384,3,0,1,71871324,285,85000,2133332,413729,103432,91265,608426
2026-07,HX-C0384,3,0,1,73463784,285,85000,2178717,419271,104817,92488,616576
2025-05,HX-C0385,7,0,1,35312668,285,85000,1091411,232889,58222,51373,342484
2025-06,HX-C0385,7,0,1,35966408,285,85000,1110042,235204,58801,51884,345889
2025-07,HX-C0385,7,0,1,37803379,285,85000,1162396,244558,61139,53948,359645
2025-08,HX-C0385,7,0,1,38930074,285,85000,1194507,249527,62381,55044,366952
2025-09,HX-C0385,7,0,1,40030076,285,85000,1225857,254242,63560,56084,373886
2025-10,HX-C0385,7,0,1,41367337,285,85000,1263969,260255,65063,57411,382729
2025-11,HX-C0385,7,0,1,42495727,285,85000,1296128,264938,66234,58444,389616
2025-12,HX-C0385,7,0,1,43175962,285,85000,1315514,266933,66733,58883,392549
2026-01,HX-C0385,7,0,1,45125160,285,85000,1371067,276154,69038,60918,406110
2026-02,HX-C0385,7,0,1,46031840,285,85000,1396907,279269,69817,61604,410690
2026-03,HX-C0385,7,0,1,47002007,285,85000,1424557,282665,70666,62354,415685
2026-04,HX-C0385,7,0,1,48120015,285,85000,1456420,286809,71702,63268,421779
2026-05,HX-C0385,7,0,1,48744182,285,85000,1474209,288107,72026,63554,423687
2026-06,HX-C0385,7,0,1,50827256,285,85000,1533576,297415,74353,65607,437375
2026-07,HX-C0385,7,0,1,52118638,285,85000,1570381,302203,75550,66664,444417
2025-11,HX-C0386,9,0,1,69427232,235,85000,1716539,350873,87718,77400,515991
2025-12,HX-C0386,9,0,1,71266268,235,85000,1759757,357075,89268,78768,525111
2026-01,HX-C0386,9,0,1,72133929,235,85000,1780147,358549,89637,79093,527279
2026-02,HX-C0386,9,0,1,75141131,235,85000,1850816,370014,92503,81622,544139
2026-03,HX-C0386,9,0,1,75780351,235,85000,1865838,370226,92556,81669,544451
2026-04,HX-C0386,9,0,1,77149023,235,85000,1898002,373769,93442,82450,549661
2026-05,HX-C0386,9,0,1,79972363,235,85000,1964350,383896,95974,84684,564554
2026-06,HX-C0386,9,0,1,82351498,235,85000,2020260,391801,97950,86427,576178
2026-07,HX-C0386,9,0,1,85309806,235,85000,2089780,402156,100539,88712,591407
2023-11,HX-C0387,1,0,1,28357616,285,85000,893192,214644,53661,47349,315654
2023-12,HX-C0387,1,0,1,29532202,285,85000,926667,221302,55325,48818,325445
2024-01,HX-C0387,1,0,1,29911117,285,85000,937466,222479,55619,49077,327175
2024-02,HX-C0387,1,0,1,30297215,285,85000,948470,223671,55917,49341,328929
2024-03,HX-C0387,1,0,1,30873053,285,85000,964882,226098,56524,49876,332498
2024-04,HX-C0387,1,0,1,31688525,285,85000,988122,230065,57516,50751,338332
2024-05,HX-C0387,1,0,1,31941762,285,85000,995340,230257,57564,50793,338614
2024-06,HX-C0387,1,0,1,32979084,285,85000,1024903,235563,58890,51964,346417
2024-07,HX-C0387,1,0,1,34131366,285,85000,1057743,241529,60382,53279,355190
2024-08,HX-C0387,1,0,1,34879265,285,85000,1079059,244782,61195,53997,359974
2024-09,HX-C0387,1,0,1,36569393,285,85000,1127227,254022,63505,56036,373563
2024-10,HX-C0387,1,0,1,37683226,285,85000,1158971,259442,64860,57231,381533
2024-11,HX-C0387,1,0,1,38284152,285,85000,1176098,261517,65379,57688,384584
2024-12,HX-C0387,1,0,1,39853325,285,85000,1220819,269634,67408,59480,396522
2025-01,HX-C0387,1,0,1,41445650,285,85000,1266201,277763,69440,61273,408476
2025-02,HX-C0387,1,0,1,42366047,285,85000,1292432,281584,70396,62115,414095
2025-03,HX-C0387,1,0,1,44659774,285,85000,1357803,293795,73448,64809,432052
2025-04,HX-C0387,1,0,1,45288590,285,85000,1375724,295615,73903,65210,434728
2025-05,HX-C0387,1,0,1,45683188,285,85000,1386970,295957,73989,65285,435231
2025-06,HX-C0387,1,0,1,46882954,285,85000,1421164,301127,75281,66426,442834
2025-07,HX-C0387,1,0,1,47954451,285,85000,1451701,305426,76356,67374,449156
2025-08,HX-C0387,1,0,1,50038000,285,85000,1511083,315658,78914,69632,464204
2025-09,HX-C0387,1,0,1,50915914,285,85000,1536103,318587,79646,70278,468511
2025-10,HX-C0387,1,0,1,52087101,285,85000,1569482,323162,80790,71287,475239
2025-11,HX-C0387,1,0,1,53796759,285,85000,1618207,330774,82693,72966,486433
2025-12,HX-C0387,1,0,1,54736483,285,85000,1644989,333787,83446,73631,490864
2026-01,HX-C0387,1,0,1,55875515,285,85000,1677452,337865,84466,74530,496861
2026-02,HX-C0387,1,0,1,57333530,285,85000,1719005,343663,85915,75809,505387
2026-03,HX-C0387,1,0,1,58649170,285,85000,1756501,348531,87132,76883,512546
2026-04,HX-C0387,1,0,1,60154392,285,85000,1799400,354352,88588,78166,521106
2026-05,HX-C0387,1,0,1,62029292,285,85000,1852834,362102,90525,79877,532504
2026-06,HX-C0387,1,0,1,63570025,285,85000,1896745,367846,91961,81144,540951
2026-07,HX-C0387,1,0,1,65942414,285,85000,1964358,378020,94505,83388,555913
2023-08,HX-C0388,0,0,1,46579436,285,85000,1412513,345782,86445,76277,508504
2023-09,HX-C0388,0,0,1,47523853,285,85000,1439429,350218,87554,77255,515027
2023-10,HX-C0388,0,0,1,48871732,285,85000,1477844,357354,89338,78829,525521
2023-11,HX-C0388,0,0,1,50750402,285,85000,1531386,368009,92002,81180,541191
2023-12,HX-C0388,0,0,1,51761787,285,85000,1560210,372602,93150,82193,547945
2024-01,HX-C0388,0,0,1,53358492,285,85000,1605717,381068,95267,84060,560395
2024-02,HX-C0388,0,0,1,55062925,285,85000,1654293,390121,97530,86057,573708
2024-03,HX-C0388,0,0,1,56505355,285,85000,1695402,397279,99319,87637,584235
2024-04,HX-C0388,0,0,1,59189052,285,85000,1771887,412551,103137,91006,606694
2024-05,HX-C0388,0,0,1,60331575,285,85000,1804449,417433,104358,92082,613873
2024-06,HX-C0388,0,0,1,61926419,285,85000,1849902,425180,106295,93791,625266
2024-07,HX-C0388,0,0,1,62947039,285,85000,1878990,429055,107263,94646,630964
2024-08,HX-C0388,0,0,1,65467658,285,85000,1950828,442541,110635,97620,650796
2024-09,HX-C0388,0,0,1,66323411,285,85000,1975217,445118,111279,98189,654586
2024-10,HX-C0388,0,0,1,68097332,285,85000,2025773,453481,113370,100033,666884
2024-11,HX-C0388,0,0,1,70301479,285,85000,2088592,464418,116104,102447,682969
2024-12,HX-C0388,0,0,1,73448574,285,85000,2178284,481104,120276,106126,707506
2025-01,HX-C0388,0,0,1,75278859,285,85000,2230447,489288,122322,107932,719542
2025-02,HX-C0388,0,0,1,77690338,285,85000,2299174,500925,125231,110499,736655
2025-03,HX-C0388,0,0,1,81887461,285,85000,2418792,523368,130842,115449,769659
2025-04,HX-C0388,0,0,1,83439822,285,85000,2463034,529256,132314,116748,778318
2025-05,HX-C0388,0,0,1,85457019,285,85000,2520525,537839,134459,118642,790940
2025-06,HX-C0388,0,0,1,87315800,285,85000,2573500,545293,136323,120286,801902
2025-07,HX-C0388,0,0,1,90716312,285,85000,2670414,561833,140458,123935,826226
2025-08,HX-C0388,0,0,1,92722446,285,85000,2727589,569782,142445,125688,837915
2025-09,HX-C0388,0,0,1,94922145,285,85000,2790281,578703,144675,127657,851035
2025-10,HX-C0388,0,0,1,96030740,285,85000,2821876,581035,145258,128171,854464
2025-11,HX-C0388,0,0,1,97824872,285,85000,2873008,587265,146816,129545,863626
2025-12,HX-C0388,0,0,1,99423517,285,85000,2918570,592212,148053,130636,870901
2026-01,HX-C0388,0,0,1,103144131,285,85000,3024607,609203,152300,134385,895888
2026-02,HX-C0388,0,0,1,107438734,285,85000,3147003,629148,157287,138783,925218
2026-03,HX-C0388,0,0,1,112100866,285,85000,3279874,650805,162701,143561,957067
2026-04,HX-C0388,0,0,1,113218154,285,85000,3311717,652169,163042,143862,959073
2026-05,HX-C0388,0,0,1,113866287,285,85000,3330189,650825,162706,143565,957096
2026-06,HX-C0388,0,0,1,116053637,285,85000,3392528,657932,164483,145133,967548
2026-07,HX-C0388,0,0,1,120293996,285,85000,3513378,676113,169028,149144,994285
2026-05,HX-C0389,11,0,1,5973592,235,85000,225379,44045,11011,9717,64773
2026-06,HX-C0389,11,0,1,6180466,235,85000,230240,44651,11162,9851,65664
2026-07,HX-C0389,11,0,1,6471234,235,85000,237073,45621,11405,10065,67091
2025-08,HX-C0390,8,0,1,10004627,285,85000,370131,77318,19329,17057,113704
2025-09,HX-C0390,8,0,1,10224404,285,85000,376395,78064,19516,17220,114800
2025-10,HX-C0390,8,0,1,10637194,285,85000,388160,79923,19980,17631,117534
2025-11,HX-C0390,8,0,1,10866877,285,85000,394705,80680,20170,17798,118648
2025-12,HX-C0390,8,0,1,10882452,285,85000,395149,80180,20045,17687,117912
2026-01,HX-C0390,8,0,1,11311246,285,85000,407370,82050,20512,18100,120662
2026-02,HX-C0390,8,0,1,11413715,285,85000,410290,82025,20506,18094,120625
2026-03,HX-C0390,8,0,1,11733234,285,85000,419397,83218,20804,18358,122380
2026-04,HX-C0390,8,0,1,12049685,285,85000,428416,84366,21091,18612,124069
2026-05,HX-C0390,8,0,1,12385355,285,85000,437982,85595,21398,18883,125876
2026-06,HX-C0390,8,0,1,12626619,285,85000,444858,86273,21568,19032,126873
2026-07,HX-C0390,8,0,1,12993444,285,85000,455313,87620,21905,19328,128853
2026-05,HX-C0391,11,0,1,22900269,285,85000,737657,144161,36040,31801,212002
2026-06,HX-C0391,11,0,1,23550837,285,85000,756198,146653,36663,32351,215667
2026-07,HX-C0391,11,0,1,24273600,285,85000,776797,149486,37371,32976,219833
2023-11,HX-C0392,1,0,1,4234194,235,85000,184503,44338,11084,9781,65203
2023-12,HX-C0392,1,0,1,4349303,235,85000,187208,44707,11176,9864,65747
2024-01,HX-C0392,1,0,1,4413233,235,85000,188710,44784,11196,9879,65859
2024-02,HX-C0392,1,0,1,4627928,235,85000,193756,45691,11422,10081,67194
2024-03,HX-C0392,1,0,1,4730330,235,85000,196162,45965,11491,10141,67597
2024-04,HX-C0392,1,0,1,4887173,235,85000,199848,46530,11632,10265,68427
2024-05,HX-C0392,1,0,1,4999137,235,85000,202479,46840,11710,10333,68883
2024-06,HX-C0392,1,0,1,5110854,235,85000,205105,47141,11785,10399,69325
2024-07,HX-C0392,1,0,1,5237797,235,85000,208088,47515,11878,10482,69875
2024-08,HX-C0392,1,0,1,5345149,235,85000,210611,47776,11944,10539,70259
2024-09,HX-C0392,1,0,1,5373500,235,85000,211277,47611,11902,10504,70017
2024-10,HX-C0392,1,0,1,5581341,235,85000,216161,48388,12097,10675,71160
2024-11,HX-C0392,1,0,1,5664161,235,85000,218107,48497,12124,10699,71320
2024-12,HX-C0392,1,0,1,5904495,235,85000,223755,49419,12354,10902,72675
2025-01,HX-C0392,1,0,1,6118127,235,85000,228775,50185,12546,11071,73802
2025-02,HX-C0392,1,0,1,6353290,235,85000,234302,51047,12761,11262,75070
2025-03,HX-C0392,1,0,1,6511870,235,85000,238028,51503,12875,11362,75740
2025-04,HX-C0392,1,0,1,6816455,235,85000,245186,52685,13171,11622,77478
2025-05,HX-C0392,1,0,1,6838690,235,85000,245709,52430,13107,11566,77103
2025-06,HX-C0392,1,0,1,6832391,235,85000,245561,52030,13007,11479,76516
2025-07,HX-C0392,1,0,1,6951574,235,85000,248361,52252,13063,11527,76842
2025-08,HX-C0392,1,0,1,7231303,235,85000,254935,53254,13313,11749,78316
2025-09,HX-C0392,1,0,1,7443275,235,85000,259916,53906,13476,11892,79274
2025-10,HX-C0392,1,0,1,7706483,235,85000,266102,54791,13697,12087,80575
2025-11,HX-C0392,1,0,1,7952916,235,85000,271893,55577,13894,12260,81731
2025-12,HX-C0392,1,0,1,8318758,235,85000,280490,56914,14228,12556,83698
2026-01,HX-C0392,1,0,1,8624454,235,85000,287674,57942,14485,12782,85209
2026-02,HX-C0392,1,0,1,9073636,235,85000,298230,59621,14905,13153,87679
2026-03,HX-C0392,1,0,1,9181383,235,85000,300762,59678,14919,13165,87762
2026-04,HX-C0392,1,0,1,9451207,235,85000,307103,60477,15119,13341,88937
2026-05,HX-C0392,1,0,1,9818586,235,85000,315736,61704,15426,13612,90742
2026-06,HX-C0392,1,0,1,10227889,235,85000,325355,63097,15774,13920,92791
2026-07,HX-C0392,1,0,1,10357451,235,85000,328400,63197,15799,13941,92937
2025-08,HX-C0393,8,0,1,29767400,285,85000,933370,194977,48744,43010,286731
2025-09,HX-C0393,8,0,1,30984654,285,85000,968062,200775,50193,44290,295258
2025-10,HX-C0393,8,0,1,32124470,285,85000,1000547,206016,51504,45445,302965
2025-11,HX-C0393,8,0,1,33633535,285,85000,1043555,213310,53327,47055,313692
2025-12,HX-C0393,8,0,1,35290174,285,85000,1090769,221329,55332,48824,325485
2026-01,HX-C0393,8,0,1,35721526,285,85000,1103063,222174,55543,49010,326727
2026-02,HX-C0393,8,0,1,36643942,285,85000,1129352,225779,56444,49806,332029
2026-03,HX-C0393,8,0,1,36895649,285,85000,1136525,225513,56378,49746,331637
2026-04,HX-C0393,8,0,1,38139944,285,85000,1171988,230796,57699,50912,339407
2026-05,HX-C0393,8,0,1,38070903,285,85000,1170020,228658,57164,50441,336263
2026-06,HX-C0393,8,0,1,38600227,285,85000,1185106,229834,57458,50700,337992
2026-07,HX-C0393,8,0,1,39164308,285,85000,1201182,231155,57788,50991,339934
2026-05,HX-C0394,11,0,1,7205160,285,85000,290347,56742,14185,12518,83445
2026-06,HX-C0394,11,0,1,7422242,285,85000,296533,57508,14377,12686,84571
2026-07,HX-C0394,11,0,1,7760268,285,85000,306167,58918,14729,12998,86645
2024-05,HX-C0395,3,0,1,15929513,285,85000,538991,124687,31171,27506,183364
2024-06,HX-C0395,3,0,1,16413930,285,85000,552797,127054,31763,28028,186845
2024-07,HX-C0395,3,0,1,16529212,285,85000,556082,126977,31744,28011,186732
2024-08,HX-C0395,3,0,1,16522682,285,85000,555896,126103,31525,27818,185446
2024-09,HX-C0395,3,0,1,16940666,285,85000,567808,127956,31989,28226,188171
2024-10,HX-C0395,3,0,1,17516293,285,85000,584214,130779,32694,28850,192323
2024-11,HX-C0395,3,0,1,17784646,285,85000,591862,131605,32901,29032,193538
2024-12,HX-C0395,3,0,1,18155698,285,85000,602437,133056,33264,29351,195671
2025-01,HX-C0395,3,0,1,18428574,285,85000,610214,133861,33465,29529,196855
2025-02,HX-C0395,3,0,1,18982148,285,85000,625991,136385,34096,30086,200567
2025-03,HX-C0395,3,0,1,19719587,285,85000,647008,139996,34999,30882,205877
2025-04,HX-C0395,3,0,1,20357478,285,85000,665188,142935,35733,31531,210199
2025-05,HX-C0395,3,0,1,20987005,285,85000,683129,145768,36442,32155,214365
2025-06,HX-C0395,3,0,1,21562756,285,85000,699538,148223,37055,32698,217976
2025-07,HX-C0395,3,0,1,22084802,285,85000,714416,150307,37576,33157,221040
2025-08,HX-C0395,3,0,1,22084408,285,85000,714405,149236,37309,32920,219465
2025-09,HX-C0395,3,0,1,23048079,285,85000,741870,153863,38465,33942,226270
2025-10,HX-C0395,3,0,1,23890722,285,85000,765885,157698,39424,34787,231909
2025-11,HX-C0395,3,0,1,25017454,285,85000,797997,163116,40779,35982,239877
2025-12,HX-C0395,3,0,1,25906710,285,85000,823341,167065,41766,36853,245684
2026-01,HX-C0395,3,0,1,26267314,285,85000,833618,167903,41975,37039,246917
2026-02,HX-C0395,3,0,1,26391400,285,85000,837154,167363,41840,36920,246123
2026-03,HX-C0395,3,0,1,26521593,285,85000,840865,166847,41711,36806,245364
2026-04,HX-C0395,3,0,1,26851317,285,85000,850262,167439,41859,36937,246235
2026-05,HX-C0395,3,0,1,27582380,285,85000,871097,170240,42560,37553,250353
2026-06,HX-C0395,3,0,1,28100621,285,85000,885867,171801,42950,37898,252649
2026-07,HX-C0395,3,0,1,29091399,285,85000,914104,175909,43977,38805,258691
2023-11,HX-C0396,1,0,1,4947545,285,85000,226005,54311,13577,11982,79870
2023-12,HX-C0396,1,0,1,5159654,285,85000,232050,55416,13854,12225,81495
2024-01,HX-C0396,1,0,1,5271995,285,85000,235251,55829,13957,12316,82102
2024-02,HX-C0396,1,0,1,5305255,285,85000,236199,55700,13925,12288,81913
2024-03,HX-C0396,1,0,1,5423804,285,85000,239578,56139,14034,12385,82558
2024-04,HX-C0396,1,0,1,5602873,285,85000,244681,56969,14242,12567,83778
2024-05,HX-C0396,1,0,1,5761444,285,85000,249201,57649,14412,12717,84778
2024-06,HX-C0396,1,0,1,5977643,285,85000,255362,58692,14673,12947,86312
2024-07,HX-C0396,1,0,1,6190210,285,85000,261420,59693,14923,13168,87784
2024-08,HX-C0396,1,0,1,6294585,285,85000,264395,59977,14994,13231,88202
2024-09,HX-C0396,1,0,1,6564419,285,85000,272085,61314,15328,13526,90168
2024-10,HX-C0396,1,0,1,6699332,285,85000,275930,61768,15442,13626,90836
2024-11,HX-C0396,1,0,1,6792616,285,85000,278589,61946,15486,13666,91098
2024-12,HX-C0396,1,0,1,7014277,285,85000,284906,62925,15731,13881,92537
2025-01,HX-C0396,1,0,1,7201461,285,85000,290241,63669,15917,14045,93631
2025-02,HX-C0396,1,0,1,7374826,285,85000,295182,64311,16077,14188,94576
2025-03,HX-C0396,1,0,1,7695291,285,85000,304315,65846,16461,14526,96833
2025-04,HX-C0396,1,0,1,7769793,285,85000,306439,65847,16461,14526,96834
2025-05,HX-C0396,1,0,1,8023603,285,85000,313672,66932,16733,14765,98430
2025-06,HX-C0396,1,0,1,8288117,285,85000,321211,68060,17015,15014,100089
2025-07,HX-C0396,1,0,1,8335022,285,85000,322548,67861,16965,14970,99796
2025-08,HX-C0396,1,0,1,8458943,285,85000,326079,68116,17029,15026,100171
2025-09,HX-C0396,1,0,1,8750587,285,85000,334391,69352,17338,15299,101989
2025-10,HX-C0396,1,0,1,8804533,285,85000,335929,69168,17292,15259,101719
2025-11,HX-C0396,1,0,1,9046042,285,85000,342812,70073,17518,15458,103049
2025-12,HX-C0396,1,0,1,9434163,285,85000,353873,71804,17951,15840,105595
2026-01,HX-C0396,1,0,1,9676567,285,85000,360782,72666,18166,16031,106863
2026-02,HX-C0396,1,0,1,9745978,285,85000,362760,72522,18130,15999,106651
2026-03,HX-C0396,1,0,1,10104863,285,85000,372988,74009,18502,16326,108837
2026-04,HX-C0396,1,0,1,10327675,285,85000,379338,74702,18675,16479,109856
2026-05,HX-C0396,1,0,1,10806265,285,85000,392978,76799,19199,16943,112941
2026-06,HX-C0396,1,0,1,10870055,285,85000,394796,76564,19141,16890,112595
2026-07,HX-C0396,1,0,1,11382683,285,85000,409406,78785,19696,17380,115861
2024-05,HX-C0397,3,0,1,25259171,285,85000,804886,186198,46549,41075,273822
2024-06,HX-C0397,3,0,1,26381689,285,85000,836878,192347,48086,42431,282864
2024-07,HX-C0397,3,0,1,26788739,285,85000,848479,193744,48436,42739,284919
2024-08,HX-C0397,3,0,1,27164013,285,85000,859174,194901,48725,42994,286620
2024-09,HX-C0397,3,0,1,27811164,285,85000,877618,197772,49443,43627,290842
2024-10,HX-C0397,3,0,1,28189971,285,85000,888414,198876,49719,43870,292465
2024-11,HX-C0397,3,0,1,29088761,285,85000,914029,203243,50810,44834,298887
2024-12,HX-C0397,3,0,1,29528487,285,85000,926561,204643,51160,45144,300947
2025-01,HX-C0397,3,0,1,29693207,285,85000,931256,204287,51071,45065,300423
2025-02,HX-C0397,3,0,1,30473898,285,85000,953506,207742,51935,45826,305503
2025-03,HX-C0397,3,0,1,31510083,285,85000,983037,212705,53176,46921,312802
2025-04,HX-C0397,3,0,1,32311181,285,85000,1005868,216140,54035,47679,317854
2025-05,HX-C0397,3,0,1,32869967,285,85000,1021794,218033,54508,48097,320638
2025-06,HX-C0397,3,0,1,33858618,285,85000,1049970,222475,55618,49077,327170
2025-07,HX-C0397,3,0,1,34153512,285,85000,1058375,222673,55668,49120,327461
2025-08,HX-C0397,3,0,1,34750686,285,85000,1075394,224645,56161,49555,330361
2025-09,HX-C0397,3,0,1,35665173,285,85000,1101457,228441,57110,50393,335944
2025-10,HX-C0397,3,0,1,36445879,285,85000,1123707,231375,57843,51040,340258
2025-11,HX-C0397,3,0,1,37816731,285,85000,1162776,237680,59420,52430,349530
2025-12,HX-C0397,3,0,1,38796955,285,85000,1190713,241609,60402,53297,355308
2026-01,HX-C0397,3,0,1,40635887,285,85000,1243122,250384,62596,55232,368212
2026-02,HX-C0397,3,0,1,42011788,285,85000,1282335,256364,64091,56551,377006
2026-03,HX-C0397,3,0,1,43705737,285,85000,1330613,264024,66006,58242,388272
2026-04,HX-C0397,3,0,1,45719208,285,85000,1387997,273334,68333,60296,401963
2026-05,HX-C0397,3,0,1,47186620,285,85000,1429818,279431,69857,61641,410929
2026-06,HX-C0397,3,0,1,49110515,285,85000,1484649,287926,71981,63514,423421
2026-07,HX-C0397,3,0,1,49703343,285,85000,1501545,288957,72239,63741,424937
2024-11,HX-C0398,5,0,1,22486478,235,85000,613432,136402,34100,30090,200592
2024-12,HX-C0398,5,0,1,23297961,235,85000,632502,139696,34924,30816,205436
2025-01,HX-C0398,5,0,1,23659078,235,85000,640988,140611,35152,31019,206782
2025-02,HX-C0398,5,0,1,24462130,235,85000,659860,143764,35941,31714,211419
2025-03,HX-C0398,5,0,1,24864404,235,85000,669313,144823,36205,31947,212975
2025-04,HX-C0398,5,0,1,25995333,235,85000,695890,149532,37383,32986,219901
2025-05,HX-C0398,5,0,1,26965763,235,85000,718695,153357,38339,33830,225526
2025-06,HX-C0398,5,0,1,27768468,235,85000,737558,156279,39069,34475,229823
2025-07,HX-C0398,5,0,1,28308201,235,85000,750242,157844,39461,34819,232124
2025-08,HX-C0398,5,0,1,29249767,235,85000,772369,161344,40336,35591,237271
2025-09,HX-C0398,5,0,1,29744373,235,85000,783992,162599,40649,35869,239117
2025-10,HX-C0398,5,0,1,30811910,235,85000,809079,166592,41648,36749,244989
2025-11,HX-C0398,5,0,1,31341410,235,85000,821523,167925,41981,37043,246949
2025-12,HX-C0398,5,0,1,31950805,235,85000,835843,169602,42400,37413,249415
2026-01,HX-C0398,5,0,1,32701047,235,85000,853474,171902,42975,37921,252798
2026-02,HX-C0398,5,0,1,33642317,235,85000,875594,175048,43762,38614,257424
2026-03,HX-C0398,5,0,1,34666158,235,85000,899654,178512,44628,39379,262519
2026-04,HX-C0398,5,0,1,35682535,235,85000,923539,181870,45467,40119,267456
2026-05,HX-C0398,5,0,1,35718409,235,85000,924382,180653,45163,39851,265667
2026-06,HX-C0398,5,0,1,36379928,235,85000,939928,182285,45571,40211,268067
2026-07,HX-C0398,5,0,1,38081788,235,85000,979922,188575,47143,41599,277317
2023-11,HX-C0399,1,0,1,10960995,285,85000,397388,95496,23874,21066,140436
2023-12,HX-C0399,1,0,1,11135045,285,85000,402348,96086,24021,21197,141304
2024-01,HX-C0399,1,0,1,11610137,285,85000,415888,98697,24674,21773,145144
2024-02,HX-C0399,1,0,1,11862396,285,85000,423078,99771,24942,22010,146723
2024-03,HX-C0399,1,0,1,12202917,285,85000,432783,101413,25353,22371,149137
2024-04,HX-C0399,1,0,1,12221199,285,85000,433304,100886,25221,22256,148363
