month,entity_id,parent_id,segment,active,mrr_cents,usage_units,support_tickets,credit_cents
2024-10,AG-E1538,AG-P084,Upper mid-market,1,187383,80,2,0
2024-11,AG-E1538,AG-P084,Upper mid-market,1,187764,86,7,0
2024-12,AG-E1538,AG-P084,Upper mid-market,1,188146,92,4,0
2025-01,AG-E1538,AG-P084,Upper mid-market,1,188528,91,2,0
2025-02,AG-E1538,AG-P084,Upper mid-market,1,188911,80,2,0
2025-03,AG-E1538,AG-P084,Upper mid-market,1,194974,94,4,0
2025-04,AG-E1538,AG-P084,Upper mid-market,1,195370,90,3,0
2025-05,AG-E1538,AG-P084,Upper mid-market,1,195767,93,1,0
2025-06,AG-E1538,AG-P084,Upper mid-market,1,196165,88,2,0
2025-07,AG-E1538,AG-P084,Upper mid-market,1,196564,89,2,0
2025-08,AG-E1538,AG-P084,Upper mid-market,1,196964,84,2,0
2025-09,AG-E1538,AG-P084,Upper mid-market,1,197364,85,2,0
2025-10,AG-E1538,AG-P084,Upper mid-market,1,197765,85,3,1186
2025-11,AG-E1538,AG-P084,Upper mid-market,1,198167,94,2,0
2025-12,AG-E1538,AG-P084,Upper mid-market,1,198570,87,6,0
2026-01,AG-E1538,AG-P084,Upper mid-market,1,198974,83,2,0
2026-02,AG-E1538,AG-P084,Upper mid-market,1,199378,94,5,0
2026-03,AG-E1538,AG-P084,Upper mid-market,1,205777,96,3,0
2026-04,AG-E1538,AG-P084,Upper mid-market,1,206195,105,3,0
2026-05,AG-E1538,AG-P084,Upper mid-market,1,206614,91,1,0
2026-06,AG-E1538,AG-P084,Upper mid-market,1,207034,92,4,0
2026-07,AG-E1538,AG-P084,Upper mid-market,1,207455,98,2,0
2023-08,AG-E1539,AG-P093,Upper mid-market,1,352974,156,5,0
2023-09,AG-E1539,AG-P093,Upper mid-market,1,353609,157,4,0
2023-10,AG-E1539,AG-P093,Upper mid-market,1,354245,157,2,2125
2023-11,AG-E1539,AG-P093,Upper mid-market,1,354883,145,2,0
2023-12,AG-E1539,AG-P093,Upper mid-market,1,355522,170,2,0
2024-01,AG-E1539,AG-P093,Upper mid-market,1,356162,144,1,0
2024-02,AG-E1539,AG-P093,Upper mid-market,1,356803,170,9,0
2024-03,AG-E1539,AG-P093,Upper mid-market,1,357445,158,2,0
2024-04,AG-E1539,AG-P093,Upper mid-market,1,358088,159,2,0
2024-05,AG-E1539,AG-P093,Upper mid-market,1,358733,169,4,0
2024-06,AG-E1539,AG-P093,Upper mid-market,1,359379,168,3,0
2024-07,AG-E1539,AG-P093,Upper mid-market,1,360026,172,3,0
2024-08,AG-E1539,AG-P093,Upper mid-market,1,371494,169,2,0
2024-09,AG-E1539,AG-P093,Upper mid-market,1,372163,169,2,0
2024-10,AG-E1539,AG-P093,Upper mid-market,1,372833,175,2,0
2024-11,AG-E1539,AG-P093,Upper mid-market,1,373504,164,4,0
2024-12,AG-E1539,AG-P093,Upper mid-market,1,374176,178,3,0
2025-01,AG-E1539,AG-P093,Upper mid-market,1,374850,180,1,0
2025-02,AG-E1539,AG-P093,Upper mid-market,1,375525,172,1,0
2025-03,AG-E1539,AG-P093,Upper mid-market,1,376201,165,1,0
2025-04,AG-E1539,AG-P093,Upper mid-market,1,376878,157,4,0
2025-05,AG-E1539,AG-P093,Upper mid-market,1,377556,172,5,0
2025-06,AG-E1539,AG-P093,Upper mid-market,1,378236,180,2,0
2025-07,AG-E1539,AG-P093,Upper mid-market,1,378917,173,3,0
2025-08,AG-E1539,AG-P093,Upper mid-market,1,390987,176,3,0
2025-09,AG-E1539,AG-P093,Upper mid-market,1,391691,185,3,2350
2025-10,AG-E1539,AG-P093,Upper mid-market,1,392396,177,0,0
2025-11,AG-E1539,AG-P093,Upper mid-market,1,393102,184,0,0
2025-12,AG-E1539,AG-P093,Upper mid-market,1,393810,177,2,0
2026-01,AG-E1539,AG-P093,Upper mid-market,1,394519,169,3,0
2026-02,AG-E1539,AG-P093,Upper mid-market,1,395229,182,6,0
2026-03,AG-E1539,AG-P093,Upper mid-market,1,395940,169,0,0
2026-04,AG-E1539,AG-P093,Upper mid-market,1,396653,171,3,0
2026-05,AG-E1539,AG-P093,Upper mid-market,1,397367,175,3,0
2026-06,AG-E1539,AG-P093,Upper mid-market,1,398082,184,2,0
2026-07,AG-E1539,AG-P093,Upper mid-market,1,398799,177,7,0
2022-03,AG-E1540,AG-P078,Upper mid-market,1,114919,50,5,0
2022-04,AG-E1540,AG-P078,Upper mid-market,1,115126,55,2,0
2022-05,AG-E1540,AG-P078,Upper mid-market,1,115333,54,3,0
2022-06,AG-E1540,AG-P078,Upper mid-market,1,115541,52,3,0
2022-07,AG-E1540,AG-P078,Upper mid-market,1,115749,51,2,0
2022-08,AG-E1540,AG-P078,Upper mid-market,1,115957,51,3,0
2022-09,AG-E1540,AG-P078,Upper mid-market,1,116166,52,3,0
2022-10,AG-E1540,AG-P078,Upper mid-market,1,116375,51,3,0
2022-11,AG-E1540,AG-P078,Upper mid-market,1,116584,54,6,0
2022-12,AG-E1540,AG-P078,Upper mid-market,1,116794,52,0,0
2023-01,AG-E1540,AG-P078,Upper mid-market,1,117004,57,1,0
2023-02,AG-E1540,AG-P078,Upper mid-market,1,117215,55,4,0
2023-03,AG-E1540,AG-P078,Upper mid-market,1,120949,58,6,0
2023-04,AG-E1540,AG-P078,Upper mid-market,1,121167,49,2,0
2023-05,AG-E1540,AG-P078,Upper mid-market,1,121385,53,3,0
2023-06,AG-E1540,AG-P078,Upper mid-market,1,121603,56,1,0
2023-07,AG-E1540,AG-P078,Upper mid-market,1,121822,50,2,0
2023-08,AG-E1540,AG-P078,Upper mid-market,1,122041,54,1,0
2023-09,AG-E1540,AG-P078,Upper mid-market,1,122261,53,3,733
2023-10,AG-E1540,AG-P078,Upper mid-market,1,122481,57,4,0
2023-11,AG-E1540,AG-P078,Upper mid-market,1,122701,52,3,0
2023-12,AG-E1540,AG-P078,Upper mid-market,1,122922,57,3,0
2024-01,AG-E1540,AG-P078,Upper mid-market,1,123143,55,1,0
2024-02,AG-E1540,AG-P078,Upper mid-market,1,123365,58,0,0
2024-03,AG-E1540,AG-P078,Upper mid-market,1,127295,60,0,0
2024-04,AG-E1540,AG-P078,Upper mid-market,1,127524,62,2,0
2024-05,AG-E1540,AG-P078,Upper mid-market,1,127754,62,4,0
2024-06,AG-E1540,AG-P078,Upper mid-market,1,127984,55,6,0
2024-07,AG-E1540,AG-P078,Upper mid-market,1,128214,59,5,0
2024-08,AG-E1540,AG-P078,Upper mid-market,1,128445,56,2,0
2024-09,AG-E1540,AG-P078,Upper mid-market,1,128676,58,3,0
2024-10,AG-E1540,AG-P078,Upper mid-market,1,128908,61,3,0
2024-11,AG-E1540,AG-P078,Upper mid-market,1,129140,58,3,0
2024-12,AG-E1540,AG-P078,Upper mid-market,1,129372,59,3,0
2025-01,AG-E1540,AG-P078,Upper mid-market,1,129605,58,2,0
2025-02,AG-E1540,AG-P078,Upper mid-market,1,129838,55,4,0
2025-03,AG-E1540,AG-P078,Upper mid-market,1,133974,58,2,0
2025-04,AG-E1540,AG-P078,Upper mid-market,1,134215,59,3,0
2025-05,AG-E1540,AG-P078,Upper mid-market,1,134457,58,1,0
2025-06,AG-E1540,AG-P078,Upper mid-market,1,134699,63,7,0
2025-07,AG-E1540,AG-P078,Upper mid-market,1,134941,59,2,0
2025-08,AG-E1540,AG-P078,Upper mid-market,1,135184,62,3,811
2025-09,AG-E1540,AG-P078,Upper mid-market,1,135427,61,2,0
2025-10,AG-E1540,AG-P078,Upper mid-market,1,135671,60,1,0
2025-11,AG-E1540,AG-P078,Upper mid-market,1,135915,57,1,0
2025-12,AG-E1540,AG-P078,Upper mid-market,1,136160,62,1,0
2026-01,AG-E1540,AG-P078,Upper mid-market,1,136405,61,6,0
2026-02,AG-E1540,AG-P078,Upper mid-market,1,136651,62,0,0
2026-03,AG-E1540,AG-P078,Upper mid-market,1,141004,64,3,0
2026-04,AG-E1540,AG-P078,Upper mid-market,1,141258,62,1,0
2026-05,AG-E1540,AG-P078,Upper mid-market,1,141512,63,3,0
2026-06,AG-E1540,AG-P078,Upper mid-market,1,141767,62,6,0
2026-07,AG-E1540,AG-P078,Upper mid-market,1,142022,64,2,0
2021-12,AG-E1541,AG-P045,Upper mid-market,1,175598,80,3,0
2022-01,AG-E1541,AG-P045,Upper mid-market,1,175914,81,2,0
2022-02,AG-E1541,AG-P045,Upper mid-market,1,176231,75,0,0
2022-03,AG-E1541,AG-P045,Upper mid-market,1,176548,81,4,0
2022-04,AG-E1541,AG-P045,Upper mid-market,1,176866,82,2,0
2022-05,AG-E1541,AG-P045,Upper mid-market,1,177184,78,4,0
2022-06,AG-E1541,AG-P045,Upper mid-market,1,177503,85,2,0
2022-07,AG-E1541,AG-P045,Upper mid-market,1,177823,82,2,0
2022-08,AG-E1541,AG-P045,Upper mid-market,1,178143,78,2,0
2022-09,AG-E1541,AG-P045,Upper mid-market,1,178464,75,1,0
2022-10,AG-E1541,AG-P045,Upper mid-market,1,178785,82,2,0
2022-11,AG-E1541,AG-P045,Upper mid-market,1,179107,84,0,0
2022-12,AG-E1541,AG-P045,Upper mid-market,1,184812,79,4,0
2023-01,AG-E1541,AG-P045,Upper mid-market,1,185145,84,3,0
2023-02,AG-E1541,AG-P045,Upper mid-market,1,185478,79,0,0
2023-03,AG-E1541,AG-P045,Upper mid-market,1,185812,82,4,0
2023-04,AG-E1541,AG-P045,Upper mid-market,1,186146,84,1,0
2023-05,AG-E1541,AG-P045,Upper mid-market,1,186481,82,1,0
2023-06,AG-E1541,AG-P045,Upper mid-market,1,186817,83,5,0
2023-07,AG-E1541,AG-P045,Upper mid-market,1,187153,80,1,0
2023-08,AG-E1541,AG-P045,Upper mid-market,1,187490,90,4,1124
2023-09,AG-E1541,AG-P045,Upper mid-market,1,187827,88,3,0
2023-10,AG-E1541,AG-P045,Upper mid-market,1,188165,89,2,0
2023-11,AG-E1541,AG-P045,Upper mid-market,1,188504,84,1,0
2023-12,AG-E1541,AG-P045,Upper mid-market,1,194509,89,1,0
2024-01,AG-E1541,AG-P045,Upper mid-market,1,194859,95,1,0
2024-02,AG-E1541,AG-P045,Upper mid-market,1,195210,87,4,0
2024-03,AG-E1541,AG-P045,Upper mid-market,1,195561,87,4,0
2024-04,AG-E1541,AG-P045,Upper mid-market,1,195913,88,2,0
2024-05,AG-E1541,AG-P045,Upper mid-market,1,196266,89,5,0
2024-06,AG-E1541,AG-P045,Upper mid-market,1,196619,86,1,0
2024-07,AG-E1541,AG-P045,Upper mid-market,1,196973,94,2,0
2024-08,AG-E1541,AG-P045,Upper mid-market,1,197328,84,3,0
2024-09,AG-E1541,AG-P045,Upper mid-market,1,197683,95,2,0
2024-10,AG-E1541,AG-P045,Upper mid-market,1,198039,89,2,0
2024-11,AG-E1541,AG-P045,Upper mid-market,1,198395,90,3,0
2024-12,AG-E1541,AG-P045,Upper mid-market,1,204715,94,1,0
2025-01,AG-E1541,AG-P045,Upper mid-market,0,0,0,0,0
2025-02,AG-E1541,AG-P045,Upper mid-market,0,0,0,0,0
2025-03,AG-E1541,AG-P045,Upper mid-market,0,0,0,0,0
2025-04,AG-E1541,AG-P045,Upper mid-market,0,0,0,0,0
2025-05,AG-E1541,AG-P045,Upper mid-market,0,0,0,0,0
2025-06,AG-E1541,AG-P045,Upper mid-market,0,0,0,0,0
2025-07,AG-E1541,AG-P045,Upper mid-market,0,0,0,0,0
2025-08,AG-E1541,AG-P045,Upper mid-market,0,0,0,0,0
2025-09,AG-E1541,AG-P045,Upper mid-market,0,0,0,0,0
2025-10,AG-E1541,AG-P045,Upper mid-market,0,0,0,0,0
2025-11,AG-E1541,AG-P045,Upper mid-market,0,0,0,0,0
2025-12,AG-E1541,AG-P045,Upper mid-market,0,0,0,0,0
2026-01,AG-E1541,AG-P045,Upper mid-market,0,0,0,0,0
2026-02,AG-E1541,AG-P045,Upper mid-market,0,0,0,0,0
2026-03,AG-E1541,AG-P045,Upper mid-market,0,0,0,0,0
2026-04,AG-E1541,AG-P045,Upper mid-market,0,0,0,0,0
2026-05,AG-E1541,AG-P045,Upper mid-market,0,0,0,0,0
2026-06,AG-E1541,AG-P045,Upper mid-market,0,0,0,0,0
2026-07,AG-E1541,AG-P045,Upper mid-market,0,0,0,0,0
2021-11,AG-E1542,AG-P197,Public sector,1,451029,181,4,0
2021-12,AG-E1542,AG-P197,Public sector,1,451902,220,2,0
2022-01,AG-E1542,AG-P197,Public sector,1,452777,207,3,0
2022-02,AG-E1542,AG-P197,Public sector,1,453653,209,0,0
2022-03,AG-E1542,AG-P197,Public sector,1,454531,201,3,0
2022-04,AG-E1542,AG-P197,Public sector,1,455411,209,1,0
2022-05,AG-E1542,AG-P197,Public sector,1,456292,202,1,0
2022-06,AG-E1542,AG-P197,Public sector,1,457175,202,2,0
2022-07,AG-E1542,AG-P197,Public sector,1,458060,194,5,0
2022-08,AG-E1542,AG-P197,Public sector,1,458947,214,2,0
2022-09,AG-E1542,AG-P197,Public sector,1,459835,194,3,0
2022-10,AG-E1542,AG-P197,Public sector,1,460725,212,3,0
2022-11,AG-E1542,AG-P197,Public sector,1,475465,208,2,0
2022-12,AG-E1542,AG-P197,Public sector,1,476385,203,6,0
2023-01,AG-E1542,AG-P197,Public sector,1,477307,213,4,0
2023-02,AG-E1542,AG-P197,Public sector,1,478231,218,3,0
2023-03,AG-E1542,AG-P197,Public sector,1,479157,224,4,0
2023-04,AG-E1542,AG-P197,Public sector,1,480084,224,0,0
2023-05,AG-E1542,AG-P197,Public sector,1,481013,219,2,0
2023-06,AG-E1542,AG-P197,Public sector,1,481944,216,3,0
2023-07,AG-E1542,AG-P197,Public sector,1,482877,220,1,2897
2023-08,AG-E1542,AG-P197,Public sector,1,483812,216,3,0
2023-09,AG-E1542,AG-P197,Public sector,1,484748,213,1,0
2023-10,AG-E1542,AG-P197,Public sector,1,485686,222,0,0
2023-11,AG-E1542,AG-P197,Public sector,1,501225,221,3,0
2023-12,AG-E1542,AG-P197,Public sector,1,502195,234,4,0
2024-01,AG-E1542,AG-P197,Public sector,1,503167,224,4,0
2024-02,AG-E1542,AG-P197,Public sector,1,504141,221,1,0
2024-03,AG-E1542,AG-P197,Public sector,1,505117,234,5,0
2024-04,AG-E1542,AG-P197,Public sector,1,506095,235,1,0
2024-05,AG-E1542,AG-P197,Public sector,1,507075,239,3,0
2024-06,AG-E1542,AG-P197,Public sector,1,508056,234,2,0
2024-07,AG-E1542,AG-P197,Public sector,1,509039,225,5,0
2024-08,AG-E1542,AG-P197,Public sector,1,510024,239,1,0
2024-09,AG-E1542,AG-P197,Public sector,1,511011,209,1,0
2024-10,AG-E1542,AG-P197,Public sector,1,512000,232,4,0
2024-11,AG-E1542,AG-P197,Public sector,1,528381,247,2,0
2024-12,AG-E1542,AG-P197,Public sector,1,529404,228,1,0
2025-01,AG-E1542,AG-P197,Public sector,1,530429,229,2,0
2025-02,AG-E1542,AG-P197,Public sector,1,531456,240,2,0
2025-03,AG-E1542,AG-P197,Public sector,1,532485,231,3,0
2025-04,AG-E1542,AG-P197,Public sector,1,533516,215,1,0
2025-05,AG-E1542,AG-P197,Public sector,1,534549,233,4,0
2025-06,AG-E1542,AG-P197,Public sector,1,535584,225,3,3213
2025-07,AG-E1542,AG-P197,Public sector,1,536621,230,0,0
2025-08,AG-E1542,AG-P197,Public sector,1,537660,256,5,0
2025-09,AG-E1542,AG-P197,Public sector,1,538701,249,3,0
2025-10,AG-E1542,AG-P197,Public sector,1,539744,249,1,0
2025-11,AG-E1542,AG-P197,Public sector,1,557012,248,4,0
2025-12,AG-E1542,AG-P197,Public sector,1,558090,264,4,0
2026-01,AG-E1542,AG-P197,Public sector,1,559170,255,1,0
2026-02,AG-E1542,AG-P197,Public sector,1,560252,243,2,0
2026-03,AG-E1542,AG-P197,Public sector,1,561336,262,5,0
2026-04,AG-E1542,AG-P197,Public sector,1,562422,261,3,0
2026-05,AG-E1542,AG-P197,Public sector,1,563511,257,5,0
2026-06,AG-E1542,AG-P197,Public sector,1,564602,252,1,0
2026-07,AG-E1542,AG-P197,Public sector,1,565695,253,1,0
2021-10,AG-E1543,AG-P028,Enterprise,1,452052,200,4,0
2021-11,AG-E1543,AG-P028,Enterprise,1,452925,209,1,0
2021-12,AG-E1543,AG-P028,Enterprise,1,453800,205,3,0
2022-01,AG-E1543,AG-P028,Enterprise,1,454677,214,2,0
2022-02,AG-E1543,AG-P028,Enterprise,1,455556,217,2,0
2022-03,AG-E1543,AG-P028,Enterprise,1,456436,208,3,0
2022-04,AG-E1543,AG-P028,Enterprise,1,457318,188,1,0
2022-05,AG-E1543,AG-P028,Enterprise,1,458202,210,3,0
2022-06,AG-E1543,AG-P028,Enterprise,1,459087,211,2,0
2022-07,AG-E1543,AG-P028,Enterprise,1,459974,198,2,0
2022-08,AG-E1543,AG-P028,Enterprise,1,460863,220,1,0
2022-09,AG-E1543,AG-P028,Enterprise,1,461753,214,7,0
2022-10,AG-E1543,AG-P028,Enterprise,1,476525,216,1,0
2022-11,AG-E1543,AG-P028,Enterprise,1,477446,210,2,0
2022-12,AG-E1543,AG-P028,Enterprise,1,478369,219,2,0
2023-01,AG-E1543,AG-P028,Enterprise,1,479293,211,3,0
2023-02,AG-E1543,AG-P028,Enterprise,1,480219,205,3,0
2023-03,AG-E1543,AG-P028,Enterprise,1,481147,223,1,0
2023-04,AG-E1543,AG-P028,Enterprise,1,482077,210,4,0
2023-05,AG-E1543,AG-P028,Enterprise,1,483008,228,4,0
2023-06,AG-E1543,AG-P028,Enterprise,1,483941,224,4,2903
2023-07,AG-E1543,AG-P028,Enterprise,1,484876,210,1,0
2023-08,AG-E1543,AG-P028,Enterprise,1,485813,204,2,0
2023-09,AG-E1543,AG-P028,Enterprise,1,486752,214,2,0
2023-10,AG-E1543,AG-P028,Enterprise,1,502323,223,2,0
2023-11,AG-E1543,AG-P028,Enterprise,1,503294,228,0,0
2023-12,AG-E1543,AG-P028,Enterprise,1,504266,225,5,0
2024-01,AG-E1543,AG-P028,Enterprise,1,505240,229,3,0
2024-02,AG-E1543,AG-P028,Enterprise,1,506216,225,1,0
2024-03,AG-E1543,AG-P028,Enterprise,1,507194,218,8,0
2024-04,AG-E1543,AG-P028,Enterprise,1,508174,215,1,0
2024-05,AG-E1543,AG-P028,Enterprise,1,509156,234,1,0
2024-06,AG-E1543,AG-P028,Enterprise,1,510140,226,1,0
2024-07,AG-E1543,AG-P028,Enterprise,1,511126,238,1,0
2024-08,AG-E1543,AG-P028,Enterprise,1,512114,243,1,0
2024-09,AG-E1543,AG-P028,Enterprise,1,513103,238,0,0
2024-10,AG-E1543,AG-P028,Enterprise,1,529517,240,0,0
2024-11,AG-E1543,AG-P028,Enterprise,1,530540,224,0,0
2024-12,AG-E1543,AG-P028,Enterprise,1,531565,243,1,0
2025-01,AG-E1543,AG-P028,Enterprise,1,532592,244,2,0
2025-02,AG-E1543,AG-P028,Enterprise,1,533621,247,2,0
2025-03,AG-E1543,AG-P028,Enterprise,1,534652,237,5,0
2025-04,AG-E1543,AG-P028,Enterprise,1,535685,244,4,0
2025-05,AG-E1543,AG-P028,Enterprise,1,536720,236,2,3220
2025-06,AG-E1543,AG-P028,Enterprise,1,537757,249,3,0
2025-07,AG-E1543,AG-P028,Enterprise,1,538796,253,0,0
2025-08,AG-E1543,AG-P028,Enterprise,1,539837,242,3,0
2025-09,AG-E1543,AG-P028,Enterprise,1,540880,250,2,0
2025-10,AG-E1543,AG-P028,Enterprise,1,558183,253,4,0
2025-11,AG-E1543,AG-P028,Enterprise,1,559261,247,4,0
2025-12,AG-E1543,AG-P028,Enterprise,1,560342,235,1,0
2026-01,AG-E1543,AG-P028,Enterprise,1,561425,240,4,0
2026-02,AG-E1543,AG-P028,Enterprise,1,562510,270,4,0
2026-03,AG-E1543,AG-P028,Enterprise,1,563597,254,2,0
2026-04,AG-E1543,AG-P028,Enterprise,1,564686,256,0,0
2026-05,AG-E1543,AG-P028,Enterprise,1,565777,258,4,0
2026-06,AG-E1543,AG-P028,Enterprise,1,566870,258,3,0
2026-07,AG-E1543,AG-P028,Enterprise,1,567965,249,2,0
2022-06,AG-E1544,AG-P165,Upper mid-market,1,201567,91,1,0
2022-07,AG-E1544,AG-P165,Upper mid-market,1,202033,94,2,0
2022-08,AG-E1544,AG-P165,Upper mid-market,1,202500,91,2,0
2022-09,AG-E1544,AG-P165,Upper mid-market,1,202968,83,3,0
2022-10,AG-E1544,AG-P165,Upper mid-market,1,203437,99,3,0
2022-11,AG-E1544,AG-P165,Upper mid-market,1,203907,90,2,0
2022-12,AG-E1544,AG-P165,Upper mid-market,1,204378,88,2,0
2023-01,AG-E1544,AG-P165,Upper mid-market,1,204850,93,3,0
2023-02,AG-E1544,AG-P165,Upper mid-market,1,205324,89,3,0
2023-03,AG-E1544,AG-P165,Upper mid-market,1,205799,98,2,0
2023-04,AG-E1544,AG-P165,Upper mid-market,1,206275,89,0,0
2023-05,AG-E1544,AG-P165,Upper mid-market,1,206752,95,0,1240
2023-06,AG-E1544,AG-P165,Upper mid-market,1,213447,94,2,0
2023-07,AG-E1544,AG-P165,Upper mid-market,1,213940,97,5,0
2023-08,AG-E1544,AG-P165,Upper mid-market,1,214435,100,2,0
2023-09,AG-E1544,AG-P165,Upper mid-market,1,214931,105,3,0
2023-10,AG-E1544,AG-P165,Upper mid-market,1,215428,94,4,0
2023-11,AG-E1544,AG-P165,Upper mid-market,1,215926,97,4,0
2023-12,AG-E1544,AG-P165,Upper mid-market,1,216425,92,4,0
2024-01,AG-E1544,AG-P165,Upper mid-market,1,216925,99,3,0
2024-02,AG-E1544,AG-P165,Upper mid-market,1,217426,97,1,0
2024-03,AG-E1544,AG-P165,Upper mid-market,1,217929,99,5,0
2024-04,AG-E1544,AG-P165,Upper mid-market,1,218433,98,3,0
2024-05,AG-E1544,AG-P165,Upper mid-market,1,218938,105,2,0
2024-06,AG-E1544,AG-P165,Upper mid-market,1,226027,94,2,0
2024-07,AG-E1544,AG-P165,Upper mid-market,1,226549,105,3,0
2024-08,AG-E1544,AG-P165,Upper mid-market,1,227073,105,2,0
2024-09,AG-E1544,AG-P165,Upper mid-market,1,227598,102,1,0
2024-10,AG-E1544,AG-P165,Upper mid-market,1,228124,104,4,0
2024-11,AG-E1544,AG-P165,Upper mid-market,1,228651,107,1,0
2024-12,AG-E1544,AG-P165,Upper mid-market,1,229180,99,1,0
2025-01,AG-E1544,AG-P165,Upper mid-market,1,229710,104,3,0
2025-02,AG-E1544,AG-P165,Upper mid-market,1,230241,105,3,0
2025-03,AG-E1544,AG-P165,Upper mid-market,1,230773,99,3,0
2025-04,AG-E1544,AG-P165,Upper mid-market,1,231306,109,2,1387
2025-05,AG-E1544,AG-P165,Upper mid-market,1,231841,105,1,0
2025-06,AG-E1544,AG-P165,Upper mid-market,1,239348,104,2,0
2025-07,AG-E1544,AG-P165,Upper mid-market,1,239901,108,3,0
2025-08,AG-E1544,AG-P165,Upper mid-market,1,240456,103,3,0
2025-09,AG-E1544,AG-P165,Upper mid-market,1,241012,112,2,0
2025-10,AG-E1544,AG-P165,Upper mid-market,1,241569,104,2,0
2025-11,AG-E1544,AG-P165,Upper mid-market,1,242127,121,2,0
2025-12,AG-E1544,AG-P165,Upper mid-market,1,242687,112,4,0
2026-01,AG-E1544,AG-P165,Upper mid-market,1,243248,108,4,0
2026-02,AG-E1544,AG-P165,Upper mid-market,1,243810,107,3,0
2026-03,AG-E1544,AG-P165,Upper mid-market,1,244374,114,1,0
2026-04,AG-E1544,AG-P165,Upper mid-market,1,244939,104,0,0
2026-05,AG-E1544,AG-P165,Upper mid-market,1,245505,111,3,0
2026-06,AG-E1544,AG-P165,Upper mid-market,1,253455,112,3,0
2026-07,AG-E1544,AG-P165,Upper mid-market,1,254041,115,0,0
2022-10,AG-E1545,AG-P032,Mid-market,1,182743,79,2,0
2022-11,AG-E1545,AG-P032,Mid-market,1,183072,86,3,0
2022-12,AG-E1545,AG-P032,Mid-market,1,183402,88,2,0
2023-01,AG-E1545,AG-P032,Mid-market,1,183732,85,5,0
2023-02,AG-E1545,AG-P032,Mid-market,1,184063,77,2,0
2023-03,AG-E1545,AG-P032,Mid-market,1,184394,84,4,0
2023-04,AG-E1545,AG-P032,Mid-market,1,184726,80,4,1108
2023-05,AG-E1545,AG-P032,Mid-market,1,185059,83,7,0
2023-06,AG-E1545,AG-P032,Mid-market,1,185392,77,1,0
2023-07,AG-E1545,AG-P032,Mid-market,1,185726,91,4,0
2023-08,AG-E1545,AG-P032,Mid-market,1,186060,82,3,0
2023-09,AG-E1545,AG-P032,Mid-market,1,186395,79,1,0
2023-10,AG-E1545,AG-P032,Mid-market,1,192332,90,2,0
2023-11,AG-E1545,AG-P032,Mid-market,1,192678,88,1,0
2023-12,AG-E1545,AG-P032,Mid-market,1,193025,81,5,0
2024-01,AG-E1545,AG-P032,Mid-market,1,193372,91,4,0
2024-02,AG-E1545,AG-P032,Mid-market,1,193720,86,4,0
2024-03,AG-E1545,AG-P032,Mid-market,1,194069,90,2,0
2024-04,AG-E1545,AG-P032,Mid-market,1,194418,88,1,0
2024-05,AG-E1545,AG-P032,Mid-market,1,194768,86,3,0
2024-06,AG-E1545,AG-P032,Mid-market,1,195119,85,5,0
2024-07,AG-E1545,AG-P032,Mid-market,1,195470,91,5,0
2024-08,AG-E1545,AG-P032,Mid-market,1,195822,88,3,0
2024-09,AG-E1545,AG-P032,Mid-market,1,196174,85,3,0
2024-10,AG-E1545,AG-P032,Mid-market,1,202423,85,5,0
2024-11,AG-E1545,AG-P032,Mid-market,1,202787,89,3,0
2024-12,AG-E1545,AG-P032,Mid-market,1,203152,91,4,0
2025-01,AG-E1545,AG-P032,Mid-market,1,203518,91,1,0
2025-02,AG-E1545,AG-P032,Mid-market,0,0,0,0,0
2025-03,AG-E1545,AG-P032,Mid-market,0,0,0,0,0
2025-04,AG-E1545,AG-P032,Mid-market,0,0,0,0,0
2025-05,AG-E1545,AG-P032,Mid-market,0,0,0,0,0
2025-06,AG-E1545,AG-P032,Mid-market,0,0,0,0,0
2025-07,AG-E1545,AG-P032,Mid-market,0,0,0,0,0
2025-08,AG-E1545,AG-P032,Mid-market,0,0,0,0,0
2025-09,AG-E1545,AG-P032,Mid-market,0,0,0,0,0
2025-10,AG-E1545,AG-P032,Mid-market,0,0,0,0,0
2025-11,AG-E1545,AG-P032,Mid-market,0,0,0,0,0
2025-12,AG-E1545,AG-P032,Mid-market,0,0,0,0,0
2026-01,AG-E1545,AG-P032,Mid-market,0,0,0,0,0
2026-02,AG-E1545,AG-P032,Mid-market,0,0,0,0,0
2026-03,AG-E1545,AG-P032,Mid-market,0,0,0,0,0
2026-04,AG-E1545,AG-P032,Mid-market,0,0,0,0,0
2026-05,AG-E1545,AG-P032,Mid-market,0,0,0,0,0
2026-06,AG-E1545,AG-P032,Mid-market,0,0,0,0,0
2026-07,AG-E1545,AG-P032,Mid-market,0,0,0,0,0
2021-11,AG-E1546,AG-P020,Mid-market,1,392986,176,2,0
2021-12,AG-E1546,AG-P020,Mid-market,1,393693,161,5,0
2022-01,AG-E1546,AG-P020,Mid-market,1,394402,166,5,0
2022-02,AG-E1546,AG-P020,Mid-market,1,395112,183,1,0
2022-03,AG-E1546,AG-P020,Mid-market,1,395823,185,2,0
2022-04,AG-E1546,AG-P020,Mid-market,1,396535,176,3,0
2022-05,AG-E1546,AG-P020,Mid-market,1,397249,171,4,0
2022-06,AG-E1546,AG-P020,Mid-market,1,397964,178,1,0
2022-07,AG-E1546,AG-P020,Mid-market,1,398680,188,1,0
2022-08,AG-E1546,AG-P020,Mid-market,1,399398,172,2,0
